gmaps_url,company,rating,category,phone,updatedAt
https://www.google.ca/maps/place/Valu+Carpet+Care/data=!4m7!3m6!1s0x6b90bb09d2369373:0xf6c15cf406249d05!8m2!3d-28.7565188!4d153.032735!16s%2Fg%2F11h4l18vrz!19sChIJc5M20gm7kGsRBZ0kBvRcwfY?authuser=0&hl=en&rclk=1,Valu Carpet Care,5,Carpet cleaning service,61412622817,1/16/2024 10:44
https://www.google.ca/maps/place/Valley+Fresh+Carpet+Cleaning/data=!4m7!3m6!1s0x6b96961d48f6728d:0xab9ef67b7f759098!8m2!3d-27.5039697!4d152.4488012!16s%2Fg%2F11gdq9cm40!19sChIJjXL2SB2WlmsRmJB1f3v2nqs?authuser=0&hl=en&rclk=1,Valley Fresh Carpet Cleaning,3.6,Carpet cleaning service,61438526176,1/16/2024 10:44
https://www.google.ca/maps/place/Valley+Clean/data=!4m7!3m6!1s0x6b9c2fff799aaaab:0x9b7159964dd3887!8m2!3d-30.6446496!4d153.0114926!16s%2Fg%2F11tc1ylxzj!19sChIJq6qaef8vnGsRhzjdZJkVtwk?authuser=0&hl=en&rclk=1,Valley Clean,3.5,Cleaners,61432652249,1/16/2024 10:44
https://www.google.ca/maps/place/VW+Dust+Busters/data=!4m7!3m6!1s0x6b12a9e39dd4cfdd:0xf24d11ff3581cd62!8m2!3d-33.7299042!4d151.2198749!16s%2Fg%2F11h_1glq0g!19sChIJ3c_UneOpEmsRYs2BNf8RTfI?authuser=0&hl=en&rclk=1,VW Dust Busters,3.9,Cleaners,61421841433,1/16/2024 10:44
https://www.google.ca/maps/place/VIP+Cleaning/data=!4m7!3m6!1s0x6b1295a2b2ac91db:0x18ec79508aa4e6c4!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11gwkt5lk3!19sChIJ25GssqKVEmsRxOakilB57Bg?authuser=0&hl=en&rclk=1,VIP Cleaning,4.9,Carpet cleaning service,61433656479,1/16/2024 10:43
"https://www.google.ca/maps/place/V.I.P.+Home%2FOffice+Cleaning+Services,+Canberra+ACT/data=!4m7!3m6!1s0x6b1655fb20f1ee8d:0xcbf2a7a79ea74c9a!8m2!3d-35.1845717!4d149.137066!16s%2Fg%2F11ph2s8tht!19sChIJje7xIPtVFmsRmkynnqen8ss?authuser=0&hl=en&rclk=1","V.I.P. Home/Office Cleaning Services, Canberra ACT",5,Commercial cleaning service,61484115647,1/16/2024 10:43
https://www.google.ca/maps/place/V-Pro+Cleaning+Group/data=!4m7!3m6!1s0x6b12973c4cf24817:0x4e94c9f0507fd59f!8m2!3d-33.8904048!4d150.9296069!16s%2Fg%2F11hkk6bfz9!19sChIJF0jyTDyXEmsRn9V_UPDJlE4?authuser=0&hl=en&rclk=1,V-Pro Cleaning Group,3.4,Commercial cleaning service,61429065120,1/16/2024 10:43
https://www.google.ca/maps/place/Urban+Sydney+Cleaning+Services/data=!4m7!3m6!1s0x2e7f404c616efb11:0xb0c52e778167792e!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11vm414zr6!19sChIJEftuYUxAfy4RLnlngXcuxbA?authuser=0&hl=en&rclk=1,Urban Sydney Cleaning Services,4.9,House cleaning service,61479068975,1/16/2024 10:43
https://www.google.ca/maps/place/Uplift+Cleaning+Services/data=!4m7!3m6!1s0x6b129ff2adc1fbbd:0xf7d1f28a48f3064e!8m2!3d-33.7339272!4d150.9452776!16s%2Fg%2F11n97tyl6z!19sChIJvfvBrfKfEmsRTgbzSIry0fc?authuser=0&hl=en&rclk=1,Uplift Cleaning Services,5,Commercial cleaning service,61466413257,1/16/2024 10:42
https://www.google.ca/maps/place/Upholstery+Cleaning+Ipswich+-+Peters+Cleaning+Services/data=!4m7!3m6!1s0x6b96b5a229ea23c1:0xd67a87c6345f9756!8m2!3d-27.6265727!4d152.7578564!16s%2Fg%2F11k5z0g0zf!19sChIJwSPqKaK1lmsRVpdfNMaHetY?authuser=0&hl=en&rclk=1,Upholstery Cleaning Ipswich - Peters Cleaning Services,1,Upholstery cleaning service,61481606913,1/16/2024 10:42
https://www.google.ca/maps/place/Unitek+Services/data=!4m7!3m6!1s0x6b74374953a1f521:0x900dbdc9a5e74887!8m2!3d-32.2290864!4d152.5150687!16s%2Fg%2F11c3tgkj6k!19sChIJIfWhU0k3dGsRh0jnpcm9DZA?authuser=0&hl=en&rclk=1,Unitek Services,5,Carpet cleaning service,61402041614,1/16/2024 10:41
https://www.google.ca/maps/place/Unique+Cleaning+Co./data=!4m7!3m6!1s0x6b12b1610294aae1:0xed06343dfa15ba6c!8m2!3d-33.9261231!4d151.209288!16s%2Fg%2F11sn_3205v!19sChIJ4aqUAmGxEmsRbLoV-j00Bu0?authuser=0&hl=en&rclk=1,Unique Cleaning Co.,5,House cleaning service,61420296538,1/16/2024 10:41
https://www.google.ca/maps/place/Unique+Cleaners/data=!4m7!3m6!1s0x6b17b513835eaaab:0x3fc6e7319e5d4e80!8m2!3d-35.3892219!4d149.0747951!16s%2Fg%2F11kz6hjm55!19sChIJq6pegxO1F2sRgE5dnjHnxj8?authuser=0&hl=en&rclk=1,Unique Cleaners,5,Commercial cleaning service,61481129780,1/16/2024 10:41
https://www.google.ca/maps/place/Unetwork+The+Cleaning+Company/data=!4m7!3m6!1s0x6b12b99aebad71c3:0x45746e4c7a6a697a!8m2!3d-33.9792834!4d151.1389181!16s%2Fg%2F11shjtpvsr!19sChIJw3Gt65q5EmsRemlqekxudEU?authuser=0&hl=en&rclk=1,Unetwork The Cleaning Company,5,Cleaners,61412353031,1/16/2024 10:41
https://www.google.ca/maps/place/Umina+Beach+Pressure+Cleaning/data=!4m7!3m6!1s0x6b0d4d21b5025d0b:0xca02b8cdb889f08!8m2!3d-33.5201365!4d151.3037754!16s%2Fg%2F11fm_kngjv!19sChIJC10CtSFNDWsRCJ-I24wroAw?authuser=0&hl=en&rclk=1,Umina Beach Pressure Cleaning,4.9,Pressure washing service,61478878072,1/16/2024 10:40
"https://www.google.ca/maps/place/Ulysses+Total+Cleaning,Carpet+%26+Pest/data=!4m7!3m6!1s0x6b910240acab3cf7:0xbb0be4a5f278a82c!8m2!3d-28.1612425!4d153.4986744!16s%2Fg%2F124sr3zrr!19sChIJ9zyrrEACkWsRLKh48qXkC7s?authuser=0&hl=en&rclk=1","Ulysses Total Cleaning,Carpet & Pest",5,Carpet cleaning service,61437283677,1/16/2024 10:40
https://www.google.ca/maps/place/Ultraclean+Carpets+Tiles+and+Pest+Control/data=!4m7!3m6!1s0x6b72d18cdab739c3:0xd490605ed190ba27!8m2!3d-33.2470615!4d151.4710903!16s%2Fg%2F11gzs5rqyp!19sChIJwzm32ozRcmsRJ7qQ0V5gkNQ?authuser=0&hl=en&rclk=1,Ultraclean Carpets Tiles and Pest Control,5,Carpet cleaning service,61432209751,1/16/2024 10:40
https://www.google.ca/maps/place/Ultra+White+Commercial+Cleaning/data=!4m7!3m6!1s0x6b0f71cf123776f5:0x679d0432df9975b3!8m2!3d-32.280355!4d148.635028!16s%2Fg%2F11s0x18t7r!19sChIJ9XY3Es9xD2sRs3WZ3zIEnWc?authuser=0&hl=en&rclk=1,Ultra White Commercial Cleaning,5,Cleaners,61433912476,1/16/2024 10:40
https://www.google.ca/maps/place/Ultimate+Carpet+Cleaning/data=!4m7!3m6!1s0x6b129df72bfd92af:0xa4e906e5cf1fc7ba!8m2!3d-33.7726128!4d150.9422788!16s%2Fg%2F11n0qjc085!19sChIJr5L9K_edEmsRuscfz-UG6aQ?authuser=0&hl=en&rclk=1,Ultimate Carpet Cleaning,5,Carpet cleaning service,61434126004,1/16/2024 10:39
https://www.google.ca/maps/place/Ultimate+Carpet+Care/data=!4m7!3m6!1s0x448b8e7b7ae846d3:0xfeffa8bbc65dd672!8m2!3d-28.7785828!4d151.9128797!16s%2Fg%2F11l244wcfq!19sChIJ00boenuOi0QRctZdxruo__4?authuser=0&hl=en&rclk=1,Ultimate Carpet Care,,Carpet cleaning service,61408194831,1/16/2024 10:39
https://www.google.ca/maps/place/Ultimate+Carpet+Care/data=!4m7!3m6!1s0x2cc0937695426057:0x36e3dc27bd8c230!8m2!3d-12.4259732!4d130.8901404!16s%2Fg%2F1hc1fd59c!19sChIJV2BClXaTwCwRMMLYe8I9bgM?authuser=0&hl=en&rclk=1,Ultimate Carpet Care,1,Carpet cleaning service,61418895833,1/16/2024 10:39
https://www.google.ca/maps/place/Uber+Cleaning+Services/data=!4m7!3m6!1s0x6b12a3d54fd8396b:0xa7e03b6b2823413!8m2!3d-33.8150237!4d150.9706827!16s%2Fg%2F11v42fp1gk!19sChIJaznYT9WjEmsREzSCsrYDfgo?authuser=0&hl=en&rclk=1,Uber Cleaning Services,4.6,Carpet cleaning service,61450830830,1/16/2024 10:39
https://www.google.ca/maps/place/UKRAINIAN+CLEANING/data=!4m7!3m6!1s0x6b0d5582aa6405e1:0xbb2d7331f2bdc0d7!8m2!3d-33.6928749!4d151.3096286!16s%2Fg%2F11s5jwx20f!19sChIJ4QVkqoJVDWsR18C98jFzLbs?authuser=0&hl=en&rclk=1,UKRAINIAN CLEANING,5,Cleaners,61413304206,1/16/2024 10:38
https://www.google.ca/maps/place/Tumut+Carpet+Cleaning/data=!4m7!3m6!1s0x6b181ad1057000cf:0x30a0ac3c4c2ced02!8m2!3d-35.4485865!4d148.1529646!16s%2Fg%2F1ptxd9pwv!19sChIJzwBwBdEaGGsRAu0sTDysoDA?authuser=0&hl=en&rclk=1,Tumut Carpet Cleaning,5,Carpet cleaning service,61419119626,1/16/2024 10:38
https://www.google.ca/maps/place/True+Blue+Floor+Care/data=!4m7!3m6!1s0x2489e7c79b6ed5cd:0x5598136428ddb032!8m2!3d-34.474857!4d150.8259884!16s%2Fg%2F11pr808fvq!19sChIJzdVum8fniSQRMrDdKGQTmFU?authuser=0&hl=en&rclk=1,True Blue Floor Care,5,Carpet cleaning service,61422091023,1/16/2024 10:37
https://www.google.ca/maps/place/True+Blue+Carpet+Cleaning/data=!4m7!3m6!1s0x6b12bb44eb95d1f9:0x119ce7371b948f90!8m2!3d-33.9068418!4d151.0561478!16s%2Fg%2F11q83vl37l!19sChIJ-dGV60S7EmsRkI-UGzfnnBE?authuser=0&hl=en&rclk=1,True Blue Carpet Cleaning,4.9,Carpet cleaning service,61405831686,1/16/2024 10:37
https://www.google.ca/maps/place/Tru-Shine+Cleaning+Co./data=!4m7!3m6!1s0x6b12f152b3b91451:0x909295b9efba0b72!8m2!3d-34.0574425!4d150.744382!16s%2Fg%2F11s116wfqy!19sChIJURS5s1LxEmsRcgu677mVkpA?authuser=0&hl=en&rclk=1,Tru-Shine Cleaning Co.,5,Carpet cleaning service,61424532483,1/16/2024 10:37
https://www.google.ca/maps/place/Tru-Cleaning+and+Maintenance+Solutions/data=!4m7!3m6!1s0x6b12a39a1e62d0a3:0x382ac6241ea738e6!8m2!3d-33.8165918!4d151.0180723!16s%2Fg%2F11s1ck0txj!19sChIJo9BiHpqjEmsR5jinHiTGKjg?authuser=0&hl=en&rclk=1,Tru-Cleaning and Maintenance Solutions,4.5,House cleaning service,61468762268,1/16/2024 10:37
https://www.google.ca/maps/place/Tropic+Cleaning+Services/data=!4m7!3m6!1s0x2cc091f0aee882b9:0xb2c6fd1f7ee11be8!8m2!3d-12.4637333!4d130.8444446!16s%2Fg%2F11fhvzdcd7!19sChIJuYLorvCRwCwR6Bvhfh_9xrI?authuser=0&hl=en&rclk=1,Tropic Cleaning Services,4.9,Commercial cleaning service,61419188892,1/16/2024 10:36
https://www.google.ca/maps/place/Totally+Green+Cleaning+Solutions/data=!4m7!3m6!1s0x6b17b46080207cfd:0xaef55b9122e32c74!8m2!3d-35.3827527!4d149.0634708!16s%2Fg%2F11c82nd89_!19sChIJ_XwggGC0F2sRdCzjIpFb9a4?authuser=0&hl=en&rclk=1,Totally Green Cleaning Solutions,5,Carpet cleaning service,61412299284,1/16/2024 10:36
https://www.google.ca/maps/place/Totally+Bright+-+House+Cleaning+Sydney/data=!4m7!3m6!1s0x6b12a7c3cb2adc05:0x33d6719e388e3e70!8m2!3d-33.6988365!4d151.1039486!16s%2Fg%2F11h0j03knr!19sChIJBdwqy8OnEmsRcD6OOJ5x1jM?authuser=0&hl=en&rclk=1,Totally Bright - House Cleaning Sydney,4.6,House cleaning service,61424472670,1/16/2024 10:36
https://www.google.ca/maps/place/Total+Works+Coffs+Harbour/data=!4m7!3m6!1s0x6b9c11a56f4dad3d:0xd53620713b6cb332!8m2!3d-30.2090914!4d153.1365604!16s%2Fg%2F11g18dzz6m!19sChIJPa1Nb6URnGsRMrNsO3EgNtU?authuser=0&hl=en&rclk=1,Total Works Coffs Harbour,4.2,Cleaners,61427407175,1/16/2024 10:36
https://www.google.ca/maps/place/Total+Carpet+Cleaning+Liverpool/data=!4m7!3m6!1s0x6b1295d038af87cf:0x580a07420ff90c86!8m2!3d-33.9278853!4d150.9222575!16s%2Fg%2F11h849crtq!19sChIJz4evONCVEmsRhgz5D0IHClg?authuser=0&hl=en&rclk=1,Total Carpet Cleaning Liverpool,5,Carpet cleaning service,61410209042,1/16/2024 10:35
https://www.google.ca/maps/place/Top+Sydney+Cleaners/data=!4m7!3m6!1s0x6b12b1c68d661c73:0x85cba73e88a7ba1!8m2!3d-33.8890694!4d151.1999154!16s%2Fg%2F11vbv30qxx!19sChIJcxxmjcaxEmsRoXuK6HO6XAg?authuser=0&hl=en&rclk=1,Top Sydney Cleaners,5,Commercial cleaning service,61452528641,1/16/2024 10:35
https://www.google.ca/maps/place/Top+Range+Cleaning+Solutions/data=!4m7!3m6!1s0x6b965f1287eb4cc1:0xc2edd80b03a13b56!8m2!3d-27.5735902!4d151.9268826!16s%2Fg%2F11h3kd8hw5!19sChIJwUzrhxJflmsRVjuhAwvY7cI?authuser=0&hl=en&rclk=1,Top Range Cleaning Solutions,1,Cleaners,61428581065,1/16/2024 10:35
https://www.google.ca/maps/place/Top+Of+The+Range+Cleaning+%26+Windows/data=!4m7!3m6!1s0xcf4a9010f6e1921:0xcbf234ce24f431a2!8m2!3d-27.573216!4d151.9542442!16s%2Fg%2F11qbsr4spz!19sChIJIRluDwGp9AwRojH0JM408ss?authuser=0&hl=en&rclk=1,Top Of The Range Cleaning & Windows,5,Window cleaning service,61420765089,1/16/2024 10:35
https://www.google.ca/maps/place/Top+Notch+Carpet+%26+Tile+Cleaning/data=!4m7!3m6!1s0x6b2159a1cda73a93:0xb692ff13e3f3098e!8m2!3d-36.1279338!4d146.8543802!16s%2Fg%2F11gc5b3qjm!19sChIJkzqnzaFZIWsRjgnz4xP_krY?authuser=0&hl=en&rclk=1,Top Notch Carpet & Tile Cleaning,5,Carpet cleaning service,61427275258,1/16/2024 10:35
https://www.google.ca/maps/place/Top+End+Floor+Cleaning/data=!4m7!3m6!1s0x2cc091d623f9ad99:0x2d8915265e9ecc84!8m2!3d-12.4259006!4d130.9330274!16s%2Fg%2F11k1bkyvrd!19sChIJma35I9aRwCwRhMyeXiYViS0?authuser=0&hl=en&rclk=1,Top End Floor Cleaning,5,Cleaners,61411332513,1/16/2024 10:34
https://www.google.ca/maps/place/Toowoomba+House+%26+Yard+Cleaning+Services/data=!4m7!3m6!1s0x64dfad874bb93b53:0xc6ea59ca4abe2e9b!8m2!3d-27.5735902!4d151.9268826!16s%2Fg%2F11rmymhgks!19sChIJUzu5S4et32QRmy6-SspZ6sY?authuser=0&hl=en&rclk=1,Toowoomba House & Yard Cleaning Services,5,Cleaners,61435917165,1/16/2024 10:34
https://www.google.ca/maps/place/Toowoomba+Darling+Downs+cleaning+service/data=!4m7!3m6!1s0x6b965d5ad9e23ed3:0xf71f0afbf4721df3!8m2!3d-27.5310471!4d151.9342125!16s%2Fg%2F11gtftnh6v!19sChIJ0z7i2VpdlmsR8x1y9PsKH_c?authuser=0&hl=en&rclk=1,Toowoomba Darling Downs cleaning service,4.1,Janitorial service,61478844516,1/16/2024 10:34
https://www.google.ca/maps/place/Toowoomba+Cleaning+Co/data=!4m7!3m6!1s0x6b965dc431c47b77:0xc7c7efc11c628bc5!8m2!3d-27.5705855!4d151.9487558!16s%2Fg%2F11qn6nyjxd!19sChIJd3vEMcRdlmsRxYtiHMHvx8c?authuser=0&hl=en&rclk=1,Toowoomba Cleaning Co,3.7,House cleaning service,61444511658,1/16/2024 10:33
https://www.google.ca/maps/place/Tony%27s+Xtreme+Kleen/data=!4m7!3m6!1s0x6b98b615110d6683:0x9221ab87249d3720!8m2!3d-29.7264108!4d151.6777543!16s%2Fg%2F1pp2vgk77!19sChIJg2YNERW2mGsRIDedJIerIZI?authuser=0&hl=en&rclk=1,Tony's Xtreme Kleen,4.3,Carpet cleaning service,61400282737,1/16/2024 10:33
https://www.google.ca/maps/place/Tokyo+Cleaning+Services/data=!4m7!3m6!1s0x6b12a581af558b4d:0xe4069106cdebed96!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11h4zg0x94!19sChIJTYtVr4GlEmsRlu3rzQaRBuQ?authuser=0&hl=en&rclk=1,Tokyo Cleaning Services,5,Cleaners,61401807964,1/16/2024 10:33
https://www.google.ca/maps/place/Tile+and+Grout+Sparkle/data=!4m7!3m6!1s0x6b96b5c13e26f157:0x2dd54515fa677ed3!8m2!3d-27.0635319!4d152.9931964!16s%2Fg%2F11h44xykm0!19sChIJV_EmPsG1lmsR035n-hVF1S0?authuser=0&hl=en&rclk=1,Tile and Grout Sparkle,5,Carpet cleaning service,61420903275,1/16/2024 10:32
https://www.google.ca/maps/place/Tile+and+Carpet+Cleaning+-+Next+Level/data=!4m7!3m6!1s0x6b9105bf6ad59f0b:0xab6837e50ddd5934!8m2!3d-28.0624284!4d153.3864238!16s%2Fg%2F11h_tm14x4!19sChIJC5_Var8FkWsRNFndDeU3aKs?authuser=0&hl=en&rclk=1,Tile and Carpet Cleaning - Next Level,5,Carpet cleaning service,61439486646,1/16/2024 10:32
https://www.google.ca/maps/place/Tiger+Clean/data=!4m7!3m6!1s0x6ad667557185bb3b:0xa8e5b84b5c996215!8m2!3d-33.8185917!4d151.1880263!16s%2Fg%2F11pwsv7934!19sChIJO7uFcVVn1moRFWKZXEu45ag?authuser=0&hl=en&rclk=1,Tiger Clean,5,House cleaning service,61431637728,1/16/2024 10:31
https://www.google.ca/maps/place/Tiger+Carpet+Cleaning/data=!4m7!3m6!1s0x6b131feb669183f3:0x793e508e1ae1f20f!8m2!3d-34.4221302!4d150.8766954!16s%2Fg%2F11klzd74f2!19sChIJ84ORZusfE2sRD_LhGo5QPnk?authuser=0&hl=en&rclk=1,Tiger Carpet Cleaning,5,Carpet cleaning service,61430051849,1/16/2024 10:31
https://www.google.ca/maps/place/Thorntons+Carpet+Cleaning/data=!4m7!3m6!1s0x6b12bd8dc831094b:0x52759964c251d9fe!8m2!3d-33.8917344!4d150.9623492!16s%2Fg%2F11fjtxk06l!19sChIJSwkxyI29EmsR_tlRwmSZdVI?authuser=0&hl=en&rclk=1,Thorntons Carpet Cleaning,5,Carpet cleaning service,61404002999,1/16/2024 10:31
https://www.google.ca/maps/place/This+is+Neat+Cleaning+Sydney/data=!4m7!3m6!1s0x6b12b9f8d4ae6a43:0x4d6a4d6ebad0981f!8m2!3d-33.7955575!4d150.9319747!16s%2Fg%2F11ckvvhfg8!19sChIJQ2qu1Pi5EmsRH5jQum5Nak0?authuser=0&hl=en&rclk=1,This is Neat Cleaning Sydney,4.7,House cleaning service,61488845135,1/16/2024 10:31
https://www.google.ca/maps/place/The+Window+Man-+Alice+Springs-+Over+18+Years+experience/data=!4m7!3m6!1s0xaf6728da5369f267:0xebd8ca36e3d02fe3!8m2!3d-23.6801557!4d133.8722845!16s%2Fg%2F11p0ch5yd_!19sChIJZ_JpU9ooZ68R4y_Q4zbK2Os?authuser=0&hl=en&rclk=1,The Window Man- Alice Springs- Over 18 Years experience,5,Window cleaning service,61444558845,1/16/2024 10:31
https://www.google.ca/maps/place/The+Rug+Spa+Carpet+Cleaning/data=!4m7!3m6!1s0x6b1654a684c0cbd9:0x8e5868069af3f2fc!8m2!3d-35.5224729!4d149.0810385!16s%2Fg%2F1th1v6kp!19sChIJ2cvAhKZUFmsR_PLzmgZoWI4?authuser=0&hl=en&rclk=1,The Rug Spa Carpet Cleaning,5,Carpet cleaning service,61407945822,1/16/2024 10:31
https://www.google.ca/maps/place/The+Man+Cleans/data=!4m7!3m6!1s0x6b12b041983cf7cb:0xefa806260b1c3bbe!8m2!3d-33.6300828!4d150.9367621!16s%2Fg%2F1tdqhmnm!19sChIJy_c8mEGwEmsRvjscCyYGqO8?authuser=0&hl=en&rclk=1,The Man Cleans,3.5,Cleaning service,61433189138,1/16/2024 10:30
https://www.google.ca/maps/place/The+Italian+Style+Cleaning/data=!4m7!3m6!1s0x6b12a9acd96e9cff:0x1315162e153afa3b!8m2!3d-33.7763001!4d151.2162137!16s%2Fg%2F11hfhd2wc8!19sChIJ_5xu2aypEmsRO_o6FS4WFRM?authuser=0&hl=en&rclk=1,The Italian Style Cleaning,5,House cleaning service,61412508461,1/16/2024 10:29
https://www.google.ca/maps/place/The+Hills+Carpet+Cleaning+Baulkham+Hills/data=!4m7!3m6!1s0x6b12a1989280cf21:0xb7be90caf7dab03d!8m2!3d-33.7537348!4d150.9828971!16s%2Fg%2F11ns4zrvc7!19sChIJIc-AkpihEmsRPbDa98qQvrc?authuser=0&hl=en&rclk=1,The Hills Carpet Cleaning Baulkham Hills,,Carpet cleaning service,61412469959,1/16/2024 10:29
https://www.google.ca/maps/place/The+Dust+clean/data=!4m7!3m6!1s0xa711680a56389319:0x4602fe934da13d63!8m2!3d-23.7207054!4d133.8677756!16s%2Fg%2F11tsqmnr5l!19sChIJGZM4VgpoEacRYz2hTZP-AkY?authuser=0&hl=en&rclk=1,The Dust clean,4,House cleaning service,61416948565,1/16/2024 10:27
https://www.google.ca/maps/place/The+Contemporary+Cleaning+Co/data=!4m7!3m6!1s0x6b9089e208e95555:0xfc6414f21217517c!8m2!3d-28.63537!4d153.5802772!16s%2Fg%2F11hpkc4s5v!19sChIJVVXpCOKJkGsRfFEXEvIUZPw?authuser=0&hl=en&rclk=1,The Contemporary Cleaning Co,3.7,Commercial cleaning service,61414480558,1/16/2024 10:27
https://www.google.ca/maps/place/The+Complete+Cleaning/data=!4m7!3m6!1s0x6b965b6c7eb723f1:0xca4fc5376c6a3427!8m2!3d-27.6147829!4d151.9396089!16s%2Fg%2F11fnr8rtdw!19sChIJ8SO3fmxblmsRJzRqbDfFT8o?authuser=0&hl=en&rclk=1,The Complete Cleaning,4.9,Cleaners,61470558002,1/16/2024 10:27
https://www.google.ca/maps/place/The+Cleaning+Lady+Agency/data=!4m7!3m6!1s0x2cc097421d1be1fd:0x7f09593d079c98c0!8m2!3d-12.4717884!4d130.975588!16s%2Fg%2F11kr7q2rtn!19sChIJ_eEbHUKXwCwRwJicBz1ZCX8?authuser=0&hl=en&rclk=1,The Cleaning Lady Agency,,Commercial cleaning service,61483813651,1/16/2024 10:26
https://www.google.ca/maps/place/The+Cleaning+Genies/data=!4m7!3m6!1s0x6b0d4cb6e5dc9d89:0x425cffaae53dde!8m2!3d-33.5238883!4d151.3187177!16s%2Fg%2F11cfbg4z_!19sChIJiZ3c5bZMDWsR3j3lqv9cQgA?authuser=0&hl=en&rclk=1,The Cleaning Genies,4.9,Cleaning service,61412513279,1/16/2024 10:26
https://www.google.ca/maps/place/The+Clarity+Co+Australia+Pty+Ltd/data=!4m7!3m6!1s0x6b13657093b28001:0x575fceaeb968e604!8m2!3d-34.485048!4d150.8332318!16s%2Fg%2F11f00dyjhs!19sChIJAYCyk3BlE2sRBOZoua7OX1c?authuser=0&hl=en&rclk=1,The Clarity Co Australia Pty Ltd,5,Cleaners,61404928464,1/16/2024 10:26
https://www.google.ca/maps/place/The+Carpet+Guy/data=!4m7!3m6!1s0x6b148a8c10af0e83:0x5972201c8d613ab1!8m2!3d-34.9671657!4d150.5955189!16s%2Fg%2F1tt1hch4!19sChIJgw6vEIyKFGsRsTphjRwgclk?authuser=0&hl=en&rclk=1,The Carpet Guy,4.8,Carpet cleaning service,61437757707,1/16/2024 10:25
https://www.google.ca/maps/place/The+Carpet+Cleaning+and+Pest+Control+King/data=!4m7!3m6!1s0x6b73414aab899907:0x283ebb7a696d9c77!8m2!3d-32.7459106!4d151.5990478!16s%2Fg%2F1hc1m51ff!19sChIJB5mJq0pBc2sRd5xtaXq7Pig?authuser=0&hl=en&rclk=1,The Carpet Cleaning and Pest Control King,4.8,Carpet cleaning service,61467800074,1/16/2024 10:25
https://www.google.ca/maps/place/The+Bond+Cleaning+Darwin/data=!4m7!3m6!1s0x819fac6b3ac1440b:0x8542e7d1f1667cc!8m2!3d-12.3800357!4d130.8481701!16s%2Fg%2F11tfk92f1v!19sChIJC0TBOmusn4ERzGcWH30uVAg?authuser=0&hl=en&rclk=1,The Bond Cleaning Darwin,5,House cleaning service,61434017845,1/16/2024 10:25
https://www.google.ca/maps/place/The+Bond+Cleaning+Darwin+-+End+of+lease+Cleaning+Darwin+%7C+Bond+Cleaner+Darwin/data=!4m7!3m6!1s0x6b93e3b6f481bfeb:0x31fd9c35affa0b7c!8m2!3d-12.3736842!4d130.8775822!16s%2Fg%2F11kv01wlm7!19sChIJ67-B9Lbjk2sRfAv6rzWc_TE?authuser=0&hl=en&rclk=1,The Bond Cleaning Darwin - End of lease Cleaning Darwin | Bond Cleaner Darwin,5,House cleaning service,61422493351,1/16/2024 10:24
https://www.google.ca/maps/place/The+Best+Carpet+Cleaner+and+Pest+Control/data=!4m7!3m6!1s0x6b9153064eb79d63:0xb6724a94d20f76cc!8m2!3d-27.5227948!4d152.8938508!16s%2Fg%2F11lst0c34g!19sChIJY523TgZTkWsRzHYP0pRKcrY?authuser=0&hl=en&rclk=1,The Best Carpet Cleaner and Pest Control,5,Carpet cleaning service,61413138296,1/16/2024 10:24
https://www.google.ca/maps/place/Terry%27s+Top+Clean/data=!4m7!3m6!1s0x6b12a931ced5c0fd:0x626afa6e031a58d7!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11gfm_v49v!19sChIJ_cDVzjGpEmsR11gaA276amI?authuser=0&hl=en&rclk=1,Terry's Top Clean,5,Carpet cleaning service,61413809887,1/16/2024 10:23
https://www.google.ca/maps/place/Territory+Proud+Mobile+Cleaning/data=!4m7!3m6!1s0xa6460a7ed856a18b:0x90d768c2cf3c07d1!8m2!3d-12.481913!4d130.9838054!16s%2Fg%2F11sfbcq8kg!19sChIJi6FW2H4KRqYR0Qc8z8Jo15A?authuser=0&hl=en&rclk=1,Territory Proud Mobile Cleaning,5,Car detailing service,61432370547,1/16/2024 10:23
https://www.google.ca/maps/place/Teers+Carpet+Cleaning+-+Gunnedah/data=!4m7!3m6!1s0x4ed54cd94e6344af:0xf9bd3ba8cf4d539d!8m2!3d-31.6797304!4d149.7399814!16s%2Fg%2F11tghq341v!19sChIJr0RjTtlM1U4RnVNNz6g7vfk?authuser=0&hl=en&rclk=1,Teers Carpet Cleaning - Gunnedah,,Carpet cleaning service,61477706708,1/16/2024 10:23
https://www.google.ca/maps/place/Taurus+carpet+cleaning/data=!4m7!3m6!1s0x6b12abb4a1c51103:0x60d2d3cebf9024a3!8m2!3d-33.7697848!4d151.2717941!16s%2Fg%2F11j7jnfmjx!19sChIJAxHFobSrEmsRoySQv87T0mA?authuser=0&hl=en&rclk=1,Taurus carpet cleaning,5,Carpet cleaning service,61488828787,1/16/2024 10:23
