gmaps_url,company,rating,category,phone,latitude,longitude,updatedAt
https://www.google.ca/maps/place/Pro+Active+Carpet+Cleaning/data=!4m7!3m6!1s0x6b733995b8a4fe1f:0x8e5fcd831a2bab36!8m2!3d-32.8361638!4d151.5809662!16s%2Fg%2F11h0351z40!19sChIJH_6kuJU5c2sRNqsrGoPNX44?authuser=0&hl=en&rclk=1,Pro Active Carpet Cleaning,3,Carpet cleaning service,61412497443,-32.8361638,151.5809662,1/16/2024 9:31
https://www.google.ca/maps/place/Woolgoolga+Carpet+Cleaning/data=!4m7!3m6!1s0x6b9bf3e820450149:0x49a271b3e5d9b768!8m2!3d-30.0600412!4d153.1942164!16s%2Fg%2F11j4plyqc_!19sChIJSQFFIOjzm2sRaLfZ5bNxokk?authuser=0&hl=en&rclk=1,Woolgoolga Carpet Cleaning,5,Carpet cleaning service,61412501444,-30.0600412,153.1942164,1/16/2024 10:51
https://www.google.ca/maps/place/Barry%27s+Carpet+Cleaning+%26+Pest+Control/data=!4m7!3m6!1s0x6b9167700eb130c5:0xc36dd2998ecc3ec5!8m2!3d-27.5649732!4d153.1914258!16s%2Fg%2F11h__8b026!19sChIJxTCxDnBnkWsRxT7MjpnSbcM?authuser=0&hl=en&rclk=1,Barry's Carpet Cleaning & Pest Control,5,Carpet cleaning service,61412520975,-27.5649732,153.1914258,1/15/2024 12:06
https://www.google.ca/maps/place/Enviro+Clean+Carpet+and+Tile+Cleaning/data=!4m7!3m6!1s0x4206522f7bb630cd:0x7d7e9cea3645c641!8m2!3d-33.4284728!4d151.3287453!16s%2Fg%2F11s1w9v51m!19sChIJzTC2ey9SBkIRQcZFNuqcfn0?authuser=0&hl=en&rclk=1,Enviro Clean Carpet and Tile Cleaning,,Carpet cleaning service,61412554380,-33.4284728,151.3287453,1/16/2024 7:01
https://www.google.ca/maps/place/Correct+Carpet+Cleaning+Soutions/data=!4m7!3m6!1s0x6b12b19897be22f9:0x3aebbacde599c9df!8m2!3d-33.9240394!4d151.2113895!16s%2Fg%2F11jdr_tshr!19sChIJ-SK-l5ixEmsR38mZ5c266zo?authuser=0&hl=en&rclk=1,Correct Carpet Cleaning Soutions,2.3,Carpet cleaning service,61412581393,-33.9240394,151.2113895,1/16/2024 6:17
https://www.google.ca/maps/place/Drymaster+Carpet+Cleaning/data=!4m7!3m6!1s0x6b12abf68968bb99:0x61979219a1928d4c!8m2!3d-33.7769082!4d150.9661444!16s%2Fg%2F11hzw330zp!19sChIJmbtoifarEmsRTI2SoRmSl2E?authuser=0&hl=en&rclk=1,Drymaster Carpet Cleaning,,Carpet cleaning service,61412610144,-33.7769082,150.9661444,1/16/2024 6:31
https://www.google.ca/maps/place/Valu+Carpet+Care/data=!4m7!3m6!1s0x6b90bb09d2369373:0xf6c15cf406249d05!8m2!3d-28.7565188!4d153.032735!16s%2Fg%2F11h4l18vrz!19sChIJc5M20gm7kGsRBZ0kBvRcwfY?authuser=0&hl=en&rclk=1,Valu Carpet Care,5,Carpet cleaning service,61412622817,-28.7565188,153.032735,1/16/2024 10:44
https://www.google.ca/maps/place/Andrew+Owen+Carpet+Care/data=!4m7!3m6!1s0x27b5e1d93d26e531:0x710d03c61149f7e2!8m2!3d-33.9171649!4d151.223838!16s%2Fg%2F11v0j4jp98!19sChIJMeUmPdnhtScR4vdJEcYDDXE?authuser=0&hl=en&rclk=1,Andrew Owen Carpet Care,5,Carpet cleaning service,61412640420,-33.9171649,151.223838,1/15/2024 11:55
https://www.google.ca/maps/place/Quick+Dry+Carpet+%26+Tile+Cleaning/data=!4m7!3m6!1s0x6b131b322b076e23:0xf7d9d7455cf5abb2!8m2!3d-34.07109!4d150.0409618!16s%2Fg%2F11mtkk2syz!19sChIJI24HKzIbE2sRsqv1XEXX2fc?authuser=0&hl=en&rclk=1,Quick Dry Carpet & Tile Cleaning,5,Carpet cleaning service,61412641668,-34.07109,150.0409618,1/16/2024 9:35
https://www.google.ca/maps/place/Shane%27s+Cleaning+Service/data=!4m7!3m6!1s0x6b98c984820d950d:0xa72be75751698256!8m2!3d-29.751134!4d151.74145!16s%2Fg%2F1tcwr9mp!19sChIJDZUNgoTJmGsRVoJpUVfnK6c?authuser=0&hl=en&rclk=1,Shane's Cleaning Service,4.7,Carpet cleaning service,61412669743,-29.751134,151.74145,1/16/2024 9:53
https://www.google.ca/maps/place/iCare+Cleaning+Services/data=!4m7!3m6!1s0x6b12c70bc4e448e9:0x31e22e155f1ce2ab!8m2!3d-34.0452737!4d151.1234118!16s%2Fg%2F11fkn0hdx6!19sChIJ6UjkxAvHEmsRq-IcXxUu4jE?authuser=0&hl=en&rclk=1,iCare Cleaning Services,5,Carpet cleaning service,61412678907,-34.0452737,151.1234118,1/16/2024 10:59
https://www.google.ca/maps/place/Expert+Clean/data=!4m7!3m6!1s0x6f6efc8d820cf083:0x254c5d215e1822a9!8m2!3d-33.8650286!4d151.0491392!16s%2Fg%2F11krffllc9!19sChIJg_AMgo38bm8RqSIYXiFdTCU?authuser=0&hl=en&rclk=1,Expert Clean,,Carpet cleaning service,61412680882,-33.8650286,151.0491392,1/16/2024 7:05
https://www.google.ca/maps/place/Coastal+Carpet+Cleaning/data=!4m7!3m6!1s0x6b760740e2ed382b:0x5238c1a27295b5f5!8m2!3d-31.4323553!4d152.800712!16s%2Fg%2F1hm1zln0y!19sChIJKzjt4kAHdmsR9bWVcqLBOFI?authuser=0&hl=en&rclk=1,Coastal Carpet Cleaning,5,Carpet cleaning service,61412770854,-31.4323553,152.800712,1/16/2024 6:09
https://www.google.ca/maps/place/Smith%27s+Carpet+Cleaning/data=!4m7!3m6!1s0x6b907fe10af69b0f:0xd032cd370e9f1234!8m2!3d-28.7662361!4d153.3562094!16s%2Fg%2F11dxqk1mqm!19sChIJD5v2CuF_kGsRNBKfDjfNMtA?authuser=0&hl=en&rclk=1,Smith's Carpet Cleaning,5,Carpet cleaning service,61412864479,-28.7662361,153.3562094,1/16/2024 9:57
https://www.google.ca/maps/place/Apex+Carpet+Cleaning/data=!4m7!3m6!1s0x6b910028cd713b51:0xded71f6f03c472b7!8m2!3d-28.4401629!4d153.4969355!16s%2Fg%2F1hf2wj059!19sChIJUTtxzSgAkWsRt3LEA28f194?authuser=0&hl=en&rclk=1,Apex Carpet Cleaning,4.9,Carpet cleaning service,61412926441,-28.4401629,153.4969355,1/15/2024 11:56
https://www.google.ca/maps/place/Redbank+Carpet+Care+%26+Pest+Managent/data=!4m7!3m6!1s0x6b914b023f8fa9ff:0x4c27bb51a4f3dd67!8m2!3d-27.4800954!4d152.9251382!16s%2Fg%2F11gn1vj0qs!19sChIJ_6mPPwJLkWsRZ93zpFG7J0w?authuser=0&hl=en&rclk=1,Redbank Carpet Care & Pest Managent,4.7,Carpet cleaning service,61413052775,-27.4800954,152.9251382,1/16/2024 9:39
https://www.google.ca/maps/place/The+Best+Carpet+Cleaner+and+Pest+Control/data=!4m7!3m6!1s0x6b9153064eb79d63:0xb6724a94d20f76cc!8m2!3d-27.5227948!4d152.8938508!16s%2Fg%2F11lst0c34g!19sChIJY523TgZTkWsRzHYP0pRKcrY?authuser=0&hl=en&rclk=1,The Best Carpet Cleaner and Pest Control,5,Carpet cleaning service,61413138296,-27.5227948,152.8938508,1/16/2024 10:24
https://www.google.ca/maps/place/Coast+Carpet+Cleaning/data=!4m7!3m6!1s0x6b1319d73379369f:0x39548289a3ef993!8m2!3d-34.4256347!4d150.8705585!16s%2Fg%2F11k4x24pss!19sChIJnzZ5M9cZE2sRk_k-mihIlQM?authuser=0&hl=en&rclk=1,Coast Carpet Cleaning,4.5,Carpet cleaning service,61413179195,-34.4256347,150.8705585,1/16/2024 6:09
https://www.google.ca/maps/place/Carpet+Cleaning+Sydney/data=!4m7!3m6!1s0x6b12a64fb20bb479:0x863f65ab461034dc!8m2!3d-33.748463!4d151.1075416!16s%2Fg%2F11cm02_d20!19sChIJebQLsk-mEmsR3DQQRqtlP4Y?authuser=0&hl=en&rclk=1,Carpet Cleaning Sydney,4.8,Carpet cleaning service,61413194766,-33.748463,151.1075416,1/16/2024 5:46
https://www.google.ca/maps/place/Michael%27s+Cleaning+Service/data=!4m7!3m6!1s0x6b0f71b5b44045c5:0x2a23254ad11d9bf2!8m2!3d-32.2814115!4d148.6043228!16s%2Fg%2F11hygkr2xv!19sChIJxUVAtLVxD2sR8psd0UolIyo?authuser=0&hl=en&rclk=1,Michael's Cleaning Service,5,Carpet cleaning service,61413277135,-32.2814115,148.6043228,1/16/2024 9:02
https://www.google.ca/maps/place/Premium+View+Window+%26+Carpet+Cleaning/data=!4m7!3m6!1s0x6b90623bce9aeff3:0xba772bc4f4af1f13!8m2!3d-28.8495441!4d153.5974774!16s%2Fg%2F11f15mmkt4!19sChIJ8--azjtikGsREx-v9MQrd7o?authuser=0&hl=en&rclk=1,Premium View Window & Carpet Cleaning,5,Cleaning service,61413311771,-28.8495441,153.5974774,1/16/2024 9:29
https://www.google.ca/maps/place/Golden+professional+Carpet+cleaning+services/data=!4m7!3m6!1s0x6b12a3914ce63d89:0x50ed0a021b3acca5!8m2!3d-33.8258645!4d151.0020589!16s%2Fg%2F11fml_tzwd!19sChIJiT3mTJGjEmsRpcw6GwIK7VA?authuser=0&hl=en&rclk=1,Golden professional Carpet cleaning services,4.7,Carpet cleaning service,61413331456,-33.8258645,151.0020589,1/16/2024 7:22
https://www.google.ca/maps/place/ABC+Carpet+Cleaning/data=!4m7!3m6!1s0x6b12afecc2e83ccf:0x223e9f04259f6a6d!8m2!3d-33.8163489!4d151.2332802!16s%2Fg%2F11jmtwj_6m!19sChIJzzzowuyvEmsRbWqfJQSfPiI?authuser=0&hl=en&rclk=1,ABC Carpet Cleaning,4.6,Carpet cleaning service,61413332922,-33.8163489,151.2332802,1/15/2024 11:40
https://www.google.ca/maps/place/GMS+Property+Care/data=!4m7!3m6!1s0x6b73466b399f61e5:0xf9ddc788a82720f!8m2!3d-32.8122335!4d151.4532708!16s%2Fg%2F1ptyvlqb8!19sChIJ5WGfOWtGc2sRD3KCinjcnQ8?authuser=0&hl=en&rclk=1,GMS Property Care,5,Carpet cleaning service,61413477979,-32.8122335,151.4532708,1/16/2024 7:14
https://www.google.ca/maps/place/Star+Diamond+Carpet+%26+Tile+Cleaning+Tweed+Heads/data=!4m7!3m6!1s0x6b911173d75f0f5f:0x6d6f7b8ef97118b9!8m2!3d-28.1808045!4d153.5472696!16s%2Fg%2F11b6d8370k!19sChIJXw9f13MRkWsRuRhx-Y57b20?authuser=0&hl=en&rclk=1,Star Diamond Carpet & Tile Cleaning Tweed Heads,4.8,Carpet cleaning service,61413493397,-28.1808045,153.5472696,1/16/2024 10:07
https://www.google.ca/maps/place/Gold+Class+Carpet+Cleaning/data=!4m7!3m6!1s0x6b911c79c96cfeeb:0x2cb785041cec7328!8m2!3d-28.0650215!4d152.9804005!16s%2Fg%2F11cp78cvb8!19sChIJ6_5syXkckWsRKHPsHASFtyw?authuser=0&hl=en&rclk=1,Gold Class Carpet Cleaning,5,Carpet cleaning service,61413497423,-28.0650215,152.9804005,1/16/2024 7:22
https://www.google.ca/maps/place/Cleantec+Carpet+Cleaning/data=!4m7!3m6!1s0x2406017b96d55ef5:0xe83e388590d28bee!8m2!3d-33.8366027!4d151.2054401!16s%2Fg%2F11pv5rjw4l!19sChIJ9V7VlnsBBiQR7ovSkIU4Pug?authuser=0&hl=en&rclk=1,Cleantec Carpet Cleaning,5,Carpet cleaning service,61413581865,-33.8366027,151.2054401,1/16/2024 6:08
https://www.google.ca/maps/place/Novocastrian+Carpet+Cleaning+and+Pest+Control+Central+Coast+%7C+Tiles+cleaning+Newcastle/data=!4m7!3m6!1s0x6b73295ea9bbe61f:0xcb00606391629d32!8m2!3d-33.2050183!4d151.4073988!16s%2Fg%2F11kpqgvjt1!19sChIJH-a7qV4pc2sRMp1ikWNgAMs?authuser=0&hl=en&rclk=1,Novocastrian Carpet Cleaning and Pest Control Central Coast | Tiles cleaning Newcastle,5,Carpet cleaning service,61413581974,-33.2050183,151.4073988,1/16/2024 9:15
https://www.google.ca/maps/place/Narooma+Flooring/data=!4m7!3m6!1s0x6b3e1727bcf55b17:0x43ea6e3315f53cfb!8m2!3d-36.2199617!4d150.1322673!16s%2Fg%2F1tc_l9dp!19sChIJF1v1vCcXPmsR-zz1FTNu6kM?authuser=0&hl=en&rclk=1,Narooma Flooring,5,Carpet store,61413662792,-36.2199617,150.1322673,1/16/2024 9:09
https://www.google.ca/maps/place/Spruce+springclean+carpet+and+upholstery+cleaning+services/data=!4m7!3m6!1s0x6b73293751a9b0ed:0xdea256221d23efd8!8m2!3d-33.2050183!4d151.4073988!16s%2Fg%2F11j1426215!19sChIJ7bCpUTcpc2sR2O8jHSJWot4?authuser=0&hl=en&rclk=1,Spruce springclean carpet and upholstery cleaning services,5,Carpet cleaning service,61413726872,-33.2050183,151.4073988,1/16/2024 10:03
https://www.google.ca/maps/place/Rapid+Dry+Carpet+Cleaning/data=!4m7!3m6!1s0x6b137dfe546edc7b:0x73d2ac42d8d375ff!8m2!3d-34.9315647!4d150.6985971!16s%2Fg%2F1tq6k737!19sChIJe9xuVP59E2sR_3XT2EKs0nM?authuser=0&hl=en&rclk=1,Rapid Dry Carpet Cleaning,5,Carpet cleaning service,61413774722,-34.9315647,150.6985971,1/16/2024 9:38
https://www.google.ca/maps/place/Prime+carpet+cleaning/data=!4m7!3m6!1s0x6b12bda3f53096ad:0x7c4cdb077f6e82a1!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11fr3yrnrc!19sChIJrZYw9aO9EmsRoYJufwfbTHw?authuser=0&hl=en&rclk=1,Prime carpet cleaning,4.2,Carpet cleaning service,61413789646,-33.8482439,150.9319747,1/16/2024 9:30
https://www.google.ca/maps/place/Platinum+Carpet+%26+Upholstery+Care/data=!4m7!3m6!1s0x6b1655d75369c3a7:0xca1a2b1f3fdb68c2!8m2!3d-35.1995155!4d149.1047746!16s%2Fg%2F11h4d3tygf!19sChIJp8NpU9dVFmsRwmjbPx8rGso?authuser=0&hl=en&rclk=1,Platinum Carpet & Upholstery Care,5,Carpet cleaning service,61413803696,-35.1995155,149.1047746,1/16/2024 9:27
https://www.google.ca/maps/place/Terry%27s+Top+Clean/data=!4m7!3m6!1s0x6b12a931ced5c0fd:0x626afa6e031a58d7!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11gfm_v49v!19sChIJ_cDVzjGpEmsR11gaA276amI?authuser=0&hl=en&rclk=1,Terry's Top Clean,5,Carpet cleaning service,61413809887,-33.8482439,150.9319747,1/16/2024 10:23
https://www.google.ca/maps/place/A.N.+Spotless+Cleaning+Services/data=!4m7!3m6!1s0x6b1299c90430f177:0xd6fe8cb1a816eb88!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11fy4gmht9!19sChIJd_EwBMmZEmsRiOsWqLGM_tY?authuser=0&hl=en&rclk=1,A.N. Spotless Cleaning Services,3,Carpet cleaning service,61413821858,-33.8482439,150.9319747,1/15/2024 11:38
"https://www.google.ca/maps/place/A%26A+Spectrum+Carpet+Cleaning+%26+Colour+Restoration,+Pest+Control+%26+Termite+Extermination/data=!4m7!3m6!1s0x6b72d9891afc5f73:0xf22a25dca97f3fd5!8m2!3d-32.83115!4d150.0523617!16s%2Fg%2F11bwcjwwn2!19sChIJc1_8GonZcmsR1T9_qdwlKvI?authuser=0&hl=en&rclk=1","A&A Spectrum Carpet Cleaning & Colour Restoration, Pest Control & Termite Extermination",4.6,Carpet cleaning service,61413952377,-32.83115,150.0523617,1/15/2024 11:35
https://www.google.ca/maps/place/So+Fresh+Carpet+Cleaning/data=!4m7!3m6!1s0x6b1294a7d1b5d4cd:0x52103294816b7081!8m2!3d-33.9943605!4d150.7957064!16s%2Fg%2F11cm_h5nlf!19sChIJzdS10aeUEmsRgXBrgZQyEFI?authuser=0&hl=en&rclk=1,So Fresh Carpet Cleaning,5,Carpet cleaning service,61413971592,-33.9943605,150.7957064,1/16/2024 9:58
https://www.google.ca/maps/place/Genie+Rug+Wash/data=!4m7!3m6!1s0x6b128946fdfe0373:0x858af3372ed4073a!8m2!3d-33.7433818!4d150.6700196!16s%2Fg%2F11p9hp60vp!19sChIJcwP-_UaJEmsROgfULjfzioU?authuser=0&hl=en&rclk=1,Genie Rug Wash,4.7,Carpet cleaning service,61414022585,-33.7433818,150.6700196,1/16/2024 7:16
"https://www.google.ca/maps/place/End+of+Lease+Cleaning+Wollongong,+Carpet+Cleaning+Sydney,+House+Cleaning+Services+Sydney/data=!4m7!3m6!1s0x6b12bbd364eb1965:0xc8226647a1edc5b6!8m2!3d-34.1382571!4d150.9319747!16s%2Fg%2F11h_cz5j34!19sChIJZRnrZNO7EmsRtsXtoUdmIsg?authuser=0&hl=en&rclk=1","End of Lease Cleaning Wollongong, Carpet Cleaning Sydney, House Cleaning Services Sydney",5,Carpet cleaning service,61414076956,-34.1382571,150.9319747,1/16/2024 7:00
https://www.google.ca/maps/place/Crystal+Clean+Carpet+Cleaning/data=!4m7!3m6!1s0x6b12a327f27ca0bf:0xf4e136b89939097f!8m2!3d-33.815649!4d151.005155!16s%2Fg%2F1th7n143!19sChIJv6B88iejEmsRfwk5mbg24fQ?authuser=0&hl=en&rclk=1,Crystal Clean Carpet Cleaning,5,Carpet cleaning service,61414229912,-33.815649,151.005155,1/16/2024 6:20
https://www.google.ca/maps/place/Accountable+Specialised+Services+%28NDIS%29/data=!4m7!3m6!1s0x6b12f1933cd70a4b:0xd2c99cd822aa98ba!8m2!3d-34.0542064!4d150.7518271!16s%2Fg%2F1232khh0l!19sChIJSwrXPJPxEmsRupiqIticydI?authuser=0&hl=en&rclk=1,Accountable Specialised Services (NDIS),4.3,Carpet cleaning service,61414275004,-34.0542064,150.7518271,1/15/2024 11:45
https://www.google.ca/maps/place/LTM+Carpet+Cleaning/data=!4m7!3m6!1s0x6b12a057eeee0d11:0x1214abb32fb712c2!8m2!3d-33.7036253!4d150.9995185!16s%2Fg%2F11cm6kbc05!19sChIJEQ3u7legEmsRwhK3L7OrFBI?authuser=0&hl=en&rclk=1,LTM Carpet Cleaning,5,Carpet cleaning service,61414387608,-33.7036253,150.9995185,1/16/2024 8:12
https://www.google.ca/maps/place/Shire+Chem+Dry/data=!4m7!3m6!1s0x6b12c7b0fe56a89b:0x8477bb31df012a92!8m2!3d-34.049294!4d151.0772386!16s%2Fg%2F12mkvn57j!19sChIJm6hW_rDHEmsRkioB3zG7d4Q?authuser=0&hl=en&rclk=1,Shire Chem Dry,4.9,Carpet cleaning service,61414426993,-34.049294,151.0772386,1/16/2024 9:55
https://www.google.ca/maps/place/Chem-Dry+Eastern+Suburbs/data=!4m7!3m6!1s0x6b12adf585d3b543:0xbd416208b4a94361!8m2!3d-33.9027832!4d151.2598809!16s%2Fg%2F1tfst0mh!19sChIJQ7XThfWtEmsRYUOptAhiQb0?authuser=0&hl=en&rclk=1,Chem-Dry Eastern Suburbs,4,Carpet cleaning service,61414528022,-33.9027832,151.2598809,1/16/2024 5:51
https://www.google.ca/maps/place/Persian+Carpet+Restoration/data=!4m7!3m6!1s0x6b12ae36b26639b5:0xfad9eac4e32c1b8f!8m2!3d-33.8696683!4d151.1937049!16s%2Fg%2F1tcyfmfp!19sChIJtTlmsjauEmsRjxss48Tq2fo?authuser=0&hl=en&rclk=1,Persian Carpet Restoration,5,Carpet cleaning service,61414598692,-33.8696683,151.1937049,1/16/2024 9:25
https://www.google.ca/maps/place/E+%26+J+Carpet+Cleaning/data=!4m7!3m6!1s0x6b1293f6f4adb7cd:0xe7435f5434f2e6e6!8m2!3d-33.8572032!4d150.6499067!16s%2Fg%2F11btn19s92!19sChIJzbet9PaTEmsR5ubyNFRfQ-c?authuser=0&hl=en&rclk=1,E & J Carpet Cleaning,4.5,Carpet cleaning service,61414612749,-33.8572032,150.6499067,1/16/2024 6:32
https://www.google.ca/maps/place/James+Carpet+Cleaning+%26+Pest+Control+Winmalee-Springwood/data=!4m7!3m6!1s0x6b12873c772fdd55:0x7da093867140e285!8m2!3d-33.6780724!4d150.6112046!16s%2Fg%2F11rs1b1ws!19sChIJVd0vdzyHEmsRheJAcYaToH0?authuser=0&hl=en&rclk=1,James Carpet Cleaning & Pest Control Winmalee-Springwood,4.2,Carpet cleaning service,61414644708,-33.6780724,150.6112046,1/16/2024 7:44
https://www.google.ca/maps/place/Pro+Clean+Professional+Services/data=!4m7!3m6!1s0x6b0d551361c125cd:0x5264c90dcbc04ca7!8m2!3d-33.7261849!4d151.2979893!16s%2Fg%2F11c6pkxxr_!19sChIJzSXBYRNVDWsRp0zAyw3JZFI?authuser=0&hl=en&rclk=1,Pro Clean Professional Services,5,Carpet cleaning service,61414668942,-33.7261849,151.2979893,1/16/2024 9:31
https://www.google.ca/maps/place/Brisbane+Tile+%26+Carpet+Cleaners+%7C+Professional+Tile+and+Grout+Cleaners/data=!4m7!3m6!1s0x6b91451896b5b821:0x6cdc9c334571852!8m2!3d-27.27997!4d153.1103469!16s%2Fg%2F11g0j6gxf6!19sChIJIbi1lhhFkWsRUhhXNMPJzQY?authuser=0&hl=en&rclk=1,Brisbane Tile & Carpet Cleaners | Professional Tile and Grout Cleaners,4.9,Carpet cleaning service,61414693479,-27.27997,153.1103469,1/15/2024 12:20
https://www.google.ca/maps/place/Keep+Me+Kleen+Carpet+Service/data=!4m7!3m6!1s0x4199675317ecf627:0x88b20f4417c5b792!8m2!3d-31.1154789!4d150.9358362!16s%2Fg%2F11thq39kxv!19sChIJJ_bsF1NnmUERkrfFF0QPsog?authuser=0&hl=en&rclk=1,Keep Me Kleen Carpet Service,,Carpet cleaning service,61414693558,-31.1154789,150.9358362,1/16/2024 8:07
https://www.google.ca/maps/place/Andrew+Pook%27s+Carpet+Cleaning+Service/data=!4m7!3m6!1s0x6b9159c54ed0effd:0xa19316bd0a00e446!8m2!3d-27.3887319!4d153.0283543!16s%2Fg%2F11rq7hc8vg!19sChIJ_e_QTsVZkWsRRuQACr0Wk6E?authuser=0&hl=en&rclk=1,Andrew Pook's Carpet Cleaning Service,5,Carpet cleaning service,61414770613,-27.3887319,153.0283543,1/15/2024 11:55
https://www.google.ca/maps/place/Complete+Carpet+Care+Sydney/data=!4m7!3m6!1s0x6b12c0bb2e87f0b9:0x918352d3d146ab23!8m2!3d-32.83115!4d150.0523617!16s%2Fg%2F11c5xs6z6_!19sChIJufCHLrvAEmsRI6tG0dNSg5E?authuser=0&hl=en&rclk=1,Complete Carpet Care Sydney,,Carpet cleaning service,61414797047,-32.83115,150.0523617,1/16/2024 6:15
https://www.google.ca/maps/place/Home+Carpet+Cleaning/data=!4m7!3m6!1s0xcb8e830f9b5a47d:0x9bfca5a0d24ec77!8m2!3d-33.7920429!4d151.0291466!16s%2Fg%2F11tmfm7cyn!19sChIJfaS1-TDouAwRd-wkDVrKvwk?authuser=0&hl=en&rclk=1,Home Carpet Cleaning,5,Carpet cleaning service,61414820575,-33.7920429,151.0291466,1/16/2024 7:32
https://www.google.ca/maps/place/Hunter+Carpet+%26+Tile+Care/data=!4m7!3m6!1s0x6b0b61d36aed2a49:0xd45dbc23a432498a!8m2!3d-32.290528!4d150.9538743!16s%2Fg%2F11nylrwzxw!19sChIJSSrtatNhC2sRikkypCO8XdQ?authuser=0&hl=en&rclk=1,Hunter Carpet & Tile Care,5,Carpet cleaning service,61414872878,-32.290528,150.9538743,1/16/2024 7:37
https://www.google.ca/maps/place/J+S+Crown+Carpet+Cleaning/data=!4m7!3m6!1s0x6b129f2816559c85:0x20fe8556bf784c4a!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F1hc3j6h09!19sChIJhZxVFiifEmsRSkx4v1aF_iA?authuser=0&hl=en&rclk=1,J S Crown Carpet Cleaning,4.9,Carpet cleaning service,61414880813,-33.8482439,150.9319747,1/16/2024 7:42
https://www.google.ca/maps/place/Spotless+Clean+Group+%7C+Carpet+%26+Roof+Gutter+Cleaning+%7C+Water+Damage+Restoration+%7C+Pest+Control+service+in+Canberra/data=!4m7!3m6!1s0x6b1655ea5fd0fa0f:0x3a394f59f705ce21!8m2!3d-35.1935842!4d149.150374!16s%2Fg%2F11k5y8x9hz!19sChIJD_rQX-pVFmsRIc4F91lPOTo?authuser=0&hl=en&rclk=1,Spotless Clean Group | Carpet & Roof Gutter Cleaning | Water Damage Restoration | Pest Control service in Canberra,4.8,Commercial cleaning service,61414959665,-35.1935842,149.150374,1/16/2024 10:02
"https://www.google.ca/maps/place/Auskeeper+Cleaning+Services,+House+Cleaning,+Domestic+Commercial+Cleaning,+Carpet+Cleaning+Restaurant+%26+Bond+Cleaning+Service/data=!4m7!3m6!1s0x6b911353279bc779:0xfa554bbfa8bd00b2!8m2!3d-27.8461914!4d153.3342383!16s%2Fg%2F11lgkkwnkm!19sChIJecebJ1MTkWsRsgC9qL9LVfo?authuser=0&hl=en&rclk=1","Auskeeper Cleaning Services, House Cleaning, Domestic Commercial Cleaning, Carpet Cleaning Restaurant & Bond Cleaning Service",4.5,House cleaning service,61415056363,-27.8461914,153.3342383,1/15/2024 12:00
https://www.google.ca/maps/place/ACE+Carpet+%26+Upholstery+Cleaning/data=!4m7!3m6!1s0x6b12b1be6ada0121:0x55b3a91fa633a675!8m2!3d-33.7769082!4d150.9661444!16s%2Fg%2F11h_x64zch!19sChIJIQHaar6xEmsRdaYzph-ps1U?authuser=0&hl=en&rclk=1,ACE Carpet & Upholstery Cleaning,4.9,Carpet cleaning service,61415096801,-33.7769082,150.9661444,1/15/2024 11:40
https://www.google.ca/maps/place/Lightning+Mclean/data=!4m7!3m6!1s0x4f3f562def2f96f1:0x39a943cb01a69a1a!8m2!3d-33.8233213!4d150.9791254!16s%2Fg%2F11st_rkw_3!19sChIJ8ZYv7y1WP08RGpqmActDqTk?authuser=0&hl=en&rclk=1,Lightning Mclean,5,Carpet cleaning service,61415145336,-33.8233213,150.9791254,1/16/2024 8:16
https://www.google.ca/maps/place/Carpet+Repair+Doctor+Pty+Ltd/data=!4m7!3m6!1s0x6b12b21d9c234fd9:0x89c69b9150778642!8m2!3d-33.9449325!4d151.2579756!16s%2Fg%2F11bw82lhcj!19sChIJ2U8jnB2yEmsRQoZ3UJGbxok?authuser=0&hl=en&rclk=1,Carpet Repair Doctor Pty Ltd,4.9,Carpet installer,61415158087,-33.9449325,151.2579756,1/16/2024 5:47
https://www.google.ca/maps/place/Bassett%27s+Tip+Top+Cleaning+Service/data=!4m7!3m6!1s0x6b12b89dd53c0001:0x23b7168d10452c3e!8m2!3d-34.0163157!4d151.0763633!16s%2Fg%2F11tbz5kvww!19sChIJAQA81Z24EmsRPixFEI0WtyM?authuser=0&hl=en&rclk=1,Bassett's Tip Top Cleaning Service,5,Carpet cleaning service,61415166170,-34.0163157,151.0763633,1/15/2024 12:07
https://www.google.ca/maps/place/RUGS+WASH+PTY+LTD/data=!4m7!3m6!1s0x6b1297cd8f60c54f:0xc2b14e2563e566a2!8m2!3d-33.8506164!4d150.8941723!16s%2Fg%2F11j2wps7dg!19sChIJT8Vgj82XEmsRomblYyVOscI?authuser=0&hl=en&rclk=1,RUGS WASH PTY LTD,4.7,Carpet cleaning service,61415220313,-33.8506164,150.8941723,1/16/2024 9:37
https://www.google.ca/maps/place/A-Team+Carpet+%26+Lounge+Cleaning+Newcastle/data=!4m7!3m6!1s0x6b73232d8289c633:0xce631ad3b19e1fb0!8m2!3d-32.9961088!4d151.574688!16s%2Fg%2F1hc27yf21!19sChIJM8aJgi0jc2sRsB-esdMaY84?authuser=0&hl=en&rclk=1,A-Team Carpet & Lounge Cleaning Newcastle,5,Carpet cleaning service,61415228599,-32.9961088,151.574688,1/15/2024 11:38
