gmaps_url,company,rating,category,phone,website,claim_status,latitude,longitude,updatedAt
https://www.google.ca/maps/place/AQUAFLO/data=!4m7!3m6!1s0x6ab0cf1e040c8fe5:0xd1bed3f06d06e542!8m2!3d-35.0014301!4d138.7430669!16s%2Fg%2F11gtyh6769!19sChIJ5Y8MBB7PsGoRQuUGbfDTvtE?authuser=0&hl=en&rclk=1,AQUAFLO,5,Swimming pool repair service,61420225989,,Claimed,-35.0014301,138.7430669,12/11/2023 10:33
https://www.google.ca/maps/place/AQUAGLAZE/data=!4m7!3m6!1s0x6b0d534f5344b8a9:0xa89ace7b0cb82e27!8m2!3d-32.83115!4d150.0523617!16s%2Fg%2F1tg7s4x8!19sChIJqbhEU09TDWsRJy64DHvOmqg?authuser=0&hl=en&rclk=1,AQUAGLAZE,4.4,Swimming pool contractor,61434050221,aqualinepoolresurfacing.com.au,Claimed,-32.83115,150.0523617,12/11/2023 10:33
https://www.google.ca/maps/place/ARM+Pools+%7C+Pool+Maintenance+Quakers+Hill+%7C+Repair+%7C+Installation+%7C+Sydney+%7C+Nsw/data=!4m7!3m6!1s0x63a5d14cd641cef7:0xe22e961494558762!8m2!3d-33.728736!4d150.8898296!16s%2Fg%2F11tjwzdqsv!19sChIJ985B1kzRpWMRYodVlBSWLuI?authuser=0&hl=en&rclk=1,ARM Pools | Pool Maintenance Quakers Hill | Repair | Installation | Sydney | Nsw,5,Swimming pool contractor,61476339158,,Claimed,-33.728736,150.8898296,12/11/2023 10:34
https://www.google.ca/maps/place/Active+Pools+%26+Spas+Coffs+Harbour+%26+Northcoast/data=!4m7!3m6!1s0x6b9c0bb8be757039:0xb9f1f0c834d54a9a!8m2!3d-30.3155021!4d153.0854949!16s%2Fg%2F1hc1l8cb4!19sChIJOXB1vrgLnGsRmkrVNMjw8bk?authuser=0&hl=en&rclk=1,Active Pools & Spas Coffs Harbour & Northcoast,4.6,Swimming pool contractor,61400076735,activepoolsandspas.com.au,Claimed,-30.3155021,153.0854949,12/11/2023 10:39
https://www.google.ca/maps/place/Adelaide+Pool+Equipment/data=!4m7!3m6!1s0x6ab0c5f7f2295555:0x6f179066930387fc!8m2!3d-34.9096631!4d138.557935!16s%2Fg%2F11jdjfmx46!19sChIJVVUp8vfFsGoR_IcDk2aQF28?authuser=0&hl=en&rclk=1,Adelaide Pool Equipment,3.7,Swimming pool contractor,61419857987,adelaidepoolequipment.com.au,Claimed,-34.9096631,138.557935,12/11/2023 10:40
https://www.google.ca/maps/place/Adelaide+Pool+Inspections/data=!4m7!3m6!1s0x277419085428fe07:0x4f6cf854df790752!8m2!3d-32.0294898!4d135.0021478!16s%2Fg%2F11sn_7qz1l!19sChIJB_4oVAgZdCcRUgd531T4bE8?authuser=0&hl=en&rclk=1,Adelaide Pool Inspections,,Building inspector,61408741781,sapoolinspections.com.au,Claimed,-32.0294898,135.0021478,12/11/2023 10:40
https://www.google.ca/maps/place/Adelaide+Pool+Solutions/data=!4m7!3m6!1s0x6ab0c765f0b21209:0x60909da4cdb703f9!8m2!3d-34.8781919!4d138.4896115!16s%2Fg%2F11btstx81x!19sChIJCRKy8GXHsGoR-QO3zaSdkGA?authuser=0&hl=en&rclk=1,Adelaide Pool Solutions,3.5,Swimming pool repair service,61423367727,adelaidepoolsolutions.com.au,Claimed,-34.8781919,138.4896115,12/11/2023 10:40
https://www.google.ca/maps/place/Adept+Pool+Services/data=!4m7!3m6!1s0x6b17b5f3d7f938bd:0xbead6121c4592c41!8m2!3d-35.2723979!4d149.0291896!16s%2Fg%2F11gjs7xcn2!19sChIJvTj51_O1F2sRQSxZxCFhrb4?authuser=0&hl=en&rclk=1,Adept Pool Services,5,Swimming pool contractor,61488266413,adeptpoolservices.net.au,Claimed,-35.2723979,149.0291896,12/11/2023 10:41
https://www.google.ca/maps/place/Advantage+Pool+Maintenance/data=!4m7!3m6!1s0xa5a28f3172f601e3:0x6f7b39e30d301443!8m2!3d-27.1000986!4d152.9819936!16s%2Fg%2F11scp0y0vw!19sChIJ4wH2cjGPoqURQxQwDeM5e28?authuser=0&hl=en&rclk=1,Advantage Pool Maintenance,5,Pool cleaning service,61438282812,,Claimed,-27.1000986,152.9819936,12/11/2023 10:42
https://www.google.ca/maps/place/Alex+pool+%26+garden+maintenance/data=!4m7!3m6!1s0x6b12c151a30447a5:0x22f70c0f8375b1d8!8m2!3d-34.0124452!4d151.0287828!16s%2Fg%2F11lsnk15c5!19sChIJpUcEo1HBEmsR2LF1gw8M9yI?authuser=0&hl=en&rclk=1,Alex pool & garden maintenance,5,Swimming pool supply store,61410001110,alexpoolshop.com.au,Claimed,-34.0124452,151.0287828,12/11/2023 10:44
https://www.google.ca/maps/place/All+Pool+Inspections/data=!4m7!3m6!1s0x6b939e1ef7622ae9:0x4f38d7086e0c20c2!8m2!3d-26.6064825!4d153.0741567!16s%2Fg%2F1tgw561h!19sChIJ6Spi9x6ek2sRwiAMbgjXOE8?authuser=0&hl=en&rclk=1,All Pool Inspections,5,Building inspector,61421905103,allpoolinspections.com.au,Claimed,-26.6064825,153.0741567,12/11/2023 10:45
https://www.google.ca/maps/place/Amethyst+Pool+Services/data=!4m7!3m6!1s0x2a32a269221db7f3:0xf24a900e4d6f1a1c!8m2!3d-31.4678739!4d116.4379383!16s%2Fg%2F1hjgj8chv!19sChIJ87cdImmiMioRHBpvTQ6QSvI?authuser=0&hl=en&rclk=1,Amethyst Pool Services,4.9,Pool cleaning service,61403372376,amethystpoolservices.com,Claimed,-31.4678739,116.4379383,12/11/2023 10:46
https://www.google.ca/maps/place/Amrock+Landscapes+%26+Pools/data=!4m7!3m6!1s0x6b12c7f58970634f:0x23a5febe0c9e8f54!8m2!3d-34.0273892!4d151.1256194!16s%2Fg%2F11h3kzhjx_!19sChIJT2NwifXHEmsRVI-eDL7-pSM?authuser=0&hl=en&rclk=1,Amrock Landscapes & Pools,4.7,Swimming pool contractor,61400193837,amrocklandscapes.com,Claimed,-34.0273892,151.1256194,12/11/2023 10:47
https://www.google.ca/maps/place/Angelsea+Pools/data=!4m7!3m6!1s0x6b12c7b7891ebaab:0xde358341274b5915!8m2!3d-34.0595509!4d151.1150477!16s%2Fg%2F1thf8qmh!19sChIJq7oeibfHEmsRFVlLJ0GDNd4?authuser=0&hl=en&rclk=1,Angelsea Pools,3.8,Swimming pool contractor,61412046441,angelseapools.com,Claimed,-34.0595509,151.1150477,12/11/2023 10:47
https://www.google.ca/maps/place/Aqua+Care+Pool+Services/data=!4m7!3m6!1s0x2a4d67a9af0ede6b:0x5350f52e40e0c445!8m2!3d-30.6873806!4d121.772557!16s%2Fg%2F11h1rn_n64!19sChIJa94Or6lnTSoRRcTgQC71UFM?authuser=0&hl=en&rclk=1,Aqua Care Pool Services,,Pool cleaning service,61475789322,,Claimed,-30.6873806,121.772557,12/11/2023 10:48
https://www.google.ca/maps/place/Aqua+Clear+Pool+Maintenance/data=!4m7!3m6!1s0x6b9111566ae128a9:0xda268ae3d0aecfe7!8m2!3d-27.9362716!4d153.341852!16s%2Fg%2F11r3nwt3yz!19sChIJqSjhalYRkWsR58-u0OOKJto?authuser=0&hl=en&rclk=1,Aqua Clear Pool Maintenance,4.4,Swimming pool contractor,61419781788,aquaclearpoolmaintenance.com.au,Claimed,-27.9362716,153.341852,12/11/2023 10:48
https://www.google.ca/maps/place/Aqua+Leak/data=!4m7!3m6!1s0x6b72ca71fb2fa221:0xd8ac72dafefa107e!8m2!3d-33.432442!4d151.39017!16s%2Fg%2F1vfp3t35!19sChIJIaIv-3HKcmsRfhD6_tpyrNg?authuser=0&hl=en&rclk=1,Aqua Leak,5,Swimming pool contractor,61425748363,aqualeak.com.au,Claimed,-33.432442,151.39017,12/11/2023 10:48
https://www.google.ca/maps/place/Aqua+Pool+Cleaning/data=!4m7!3m6!1s0x6ad5db1732b40001:0x992c92fe242e5a76!8m2!3d-38.2827406!4d145.0017875!16s%2Fg%2F11ny0kk0lb!19sChIJAQC0Mhfb1WoRdlouJP6SLJk?authuser=0&hl=en&rclk=1,Aqua Pool Cleaning,5,Pool cleaning service,61413994740,aquapoolcleaning.com.au,Claimed,-38.2827406,145.0017875,12/11/2023 10:49
https://www.google.ca/maps/place/Aqua+Pool+Inspections/data=!4m7!3m6!1s0x6b12a4adb8456e73:0xbcb0f4c838f34a0c!8m2!3d-33.817731!4d151.1495592!16s%2Fg%2F11c0t9dp1j!19sChIJc25FuK2kEmsRDErzOMj0sLw?authuser=0&hl=en&rclk=1,Aqua Pool Inspections,2,Swimming pool contractor,61414432205,aquapool.com.au,Claimed,-33.817731,151.1495592,12/11/2023 10:49
https://www.google.ca/maps/place/Aqua+Shack/data=!4m7!3m6!1s0x8678aa0b63b1a5d:0xed0d12e9ee7a8349!8m2!3d-38.3468354!4d145.5970423!16s%2Fg%2F11tn5cm0t2!19sChIJXRo7tqCKZwgRSYN67ukSDe0?authuser=0&hl=en&rclk=1,Aqua Shack,5,Swimming pool repair service,61458499313,aquashack.com.au,Claimed,-38.3468354,145.5970423,12/11/2023 10:49
https://www.google.ca/maps/place/AquaBright+Pools/data=!4m7!3m6!1s0x6b0d557a16455b47:0xf5a5f13e8cc7c885!8m2!3d-33.6721535!4d151.300661!16s%2Fg%2F11n1kmsnzk!19sChIJR1tFFnpVDWsRhcjHjD7xpfU?authuser=0&hl=en&rclk=1,AquaBright Pools,5,Pool cleaning service,61448745497,aquabrightpools.com.au,Claimed,-33.6721535,151.300661,12/11/2023 10:49
https://www.google.ca/maps/place/AquaSense+Pool+Services/data=!4m7!3m6!1s0x6b1290728f3f1e25:0x867c890c54ddafd3!8m2!3d-33.7980974!4d150.8958452!16s%2Fg%2F11by_gzyjj!19sChIJJR4_j3KQEmsR06_dVAyJfIY?authuser=0&hl=en&rclk=1,AquaSense Pool Services,5,Swimming pool contractor,61430576312,,Claimed,-33.7980974,150.8958452,12/11/2023 10:49
https://www.google.ca/maps/place/AquaTec+Pool+Service/data=!4m7!3m6!1s0x6ad6396e3e728afb:0x9baa62d8429d82c8!8m2!3d-37.8331836!4d145.1734426!16s%2Fg%2F11c7sq2v6x!19sChIJ-4pyPm451moRyIKdQthiqps?authuser=0&hl=en&rclk=1,AquaTec Pool Service,5,Pool cleaning service,61425706138,,Claimed,-37.8331836,145.1734426,12/11/2023 10:49
https://www.google.ca/maps/place/Aquagardman/data=!4m7!3m6!1s0x60deba79e297738f:0xc4ba319b6ea3153!8m2!3d-37.7892787!4d144.7587236!16s%2Fg%2F11rqkfy9md!19sChIJj3OX4nm63mARUzHqthmjSww?authuser=0&hl=en&rclk=1,Aquagardman,3.7,Pool cleaning service,61424301777,aquagardman.com.au,Claimed,-37.7892787,144.7587236,12/11/2023 10:49
https://www.google.ca/maps/place/Aquatech+Pool+Services/data=!4m7!3m6!1s0x6b12bc054e7a0993:0x56f0da8eee58b673!8m2!3d-34.0374884!4d151.0772386!16s%2Fg%2F12m96t1md!19sChIJkwl6TgW8EmsRc7ZY7o7a8FY?authuser=0&hl=en&rclk=1,Aquatech Pool Services,4.4,Pool cleaning service,61424476111,,Claimed,-34.0374884,151.0772386,12/11/2023 10:50
https://www.google.ca/maps/place/Aquaticare+Pool+and+Spa/data=!4m7!3m6!1s0x6b13a9b904237411:0x51d15767f8856682!8m2!3d-34.4909473!4d150.3548578!16s%2Fg%2F11js2vw_ss!19sChIJEXQjBLmpE2sRgmaF-GdX0VE?authuser=0&hl=en&rclk=1,Aquaticare Pool and Spa,5,Pool cleaning service,61448742967,aquaticare.com.au,Claimed,-34.4909473,150.3548578,12/11/2023 10:50
https://www.google.ca/maps/place/Ash%27s+Pool+Solutions/data=!4m7!3m6!1s0x6b12c9d3f92178d5:0x92d9d7b26caa576d!8m2!3d-32.7888316!4d151.9303104!16s%2Fg%2F11h2qqvnfh!19sChIJ1Xgh-dPJEmsRbVeqbLLX2ZI?authuser=0&hl=en&rclk=1,Ash's Pool Solutions,5,Swimming pool repair service,61431484702,sitelift.website,Claimed,-32.7888316,151.9303104,12/11/2023 10:55
https://www.google.ca/maps/place/Auspro+Pool+Servicing/data=!4m7!3m6!1s0x6ad62e9a49b13149:0xda426da19b3357d6!8m2!3d-37.796253!4d145.2843722!16s%2Fg%2F1tmz71t2!19sChIJSTGxSZou1moR1lczm6FtQto?authuser=0&hl=en&rclk=1,Auspro Pool Servicing,4.3,Swimming pool repair service,61468359063,auspropool.com.au,Unclaimed,-37.796253,145.2843722,12/11/2023 10:56
https://www.google.ca/maps/place/Aussie+Pools/data=!4m7!3m6!1s0x1f2154eb89bc0b1:0x62b17c0e437666a4!8m2!3d-38.2274054!4d146.2201018!16s%2Fg%2F11js5dxpt8!19sChIJscCbuE4V8gERpGZ2Qw58sWI?authuser=0&hl=en&rclk=1,Aussie Pools,3.7,Swimming pool repair service,61429362169,aussiepools.au,Claimed,-38.2274054,146.2201018,12/11/2023 10:57
https://www.google.ca/maps/place/BNA+Pools/data=!4m7!3m6!1s0x6b747f70b593572d:0x6caf109418fac89f!8m2!3d-32.5958966!4d152.1134006!16s%2Fg%2F11m42k8brv!19sChIJLVeTtXB_dGsRn8j6GJQQr2w?authuser=0&hl=en&rclk=1,BNA Pools,3.9,Swimming pool repair service,61481345442,bna-pools.business.site,Claimed,-32.5958966,152.1134006,12/11/2023 11:02
https://www.google.ca/maps/place/BP+Pool+Service/data=!4m7!3m6!1s0x6ad647781a1c5509:0x5b104cb25b4b953a!8m2!3d-37.867091!4d145.318301!16s%2Fg%2F11clsp12r4!19sChIJCVUcGnhH1moROpVLW7JMEFs?authuser=0&hl=en&rclk=1,BP Pool Service,5,Swimming pool contractor,61449226752,,Claimed,-37.867091,145.318301,12/11/2023 11:02
https://www.google.ca/maps/place/Ballina+Pools/data=!4m7!3m6!1s0x27c28edf1e94ed67:0xf0298a2d8346d61!8m2!3d-28.7453443!4d153.579225!16s%2Fg%2F11sfgq31_r!19sChIJZ-2UHt-OwicRYW002KKYAg8?authuser=0&hl=en&rclk=1,Ballina Pools,,Pool cleaning service,61488145044,ballinapools.com.au,Claimed,-28.7453443,153.579225,12/11/2023 11:04
https://www.google.ca/maps/place/Barrenjoey+Pool+Services+Pty+Ltd/data=!4m7!3m6!1s0x6b0d5336589fb62d:0x5255d1b1ce3054bb!8m2!3d-33.7010384!4d151.2850528!16s%2Fg%2F11b67mw2fv!19sChIJLbafWDZTDWsRu1QwzrHRVVI?authuser=0&hl=en&rclk=1,Barrenjoey Pool Services Pty Ltd,,Swimming pool repair service,61418613604,avalonpoolcare.com,Claimed,-33.7010384,151.2850528,12/11/2023 11:05
https://www.google.ca/maps/place/Bate+Bay+Pool+Services/data=!4m7!3m6!1s0xbd1b3c8b875ee75:0x415660ce233ffc09!8m2!3d-34.0718139!4d151.0772386!16s%2Fg%2F11t5lyhg05!19sChIJde51uMiz0QsRCfw_I85gVkE?authuser=0&hl=en&rclk=1,Bate Bay Pool Services,5,Pool cleaning service,61455026265,batebaypoolservices.com,Claimed,-34.0718139,151.0772386,12/11/2023 11:05
https://www.google.ca/maps/place/Bayside+PoolTech/data=!4m7!3m6!1s0x6ad66dcd5bc87d95:0x69692dc72afed68b!8m2!3d-37.9444184!4d145.0446414!16s%2Fg%2F11jj5rwnhb!19sChIJlX3IW81t1moRi9b-KsctaWk?authuser=0&hl=en&rclk=1,Bayside PoolTech,,Pool cleaning service,61421089964,baysidepooltech.com.au,Claimed,-37.9444184,145.0446414,12/11/2023 11:06
https://www.google.ca/maps/place/Beaches+Pool+Care+and+maintenance/data=!4m7!3m6!1s0x845d39d39fc2e257:0xa9074df6e7cc165e!8m2!3d-33.6631684!4d151.2179056!16s%2Fg%2F11jz7yvyrg!19sChIJV-LCn9M5XYQRXhbM5_ZNB6k?authuser=0&hl=en&rclk=1,Beaches Pool Care and maintenance,5,Pool cleaning service,61488815251,beachespoolcleaning.com.au,Claimed,-33.6631684,151.2179056,12/11/2023 11:06
https://www.google.ca/maps/place/Bells+Pool+Service/data=!4m7!3m6!1s0x6ad5c5ed8d4162ed:0xa10b2ced26337eaa!8m2!3d-38.3027888!4d145.0097894!16s%2Fg%2F11ghfrnnts!19sChIJ7WJBje3F1WoRqn4zJu0sC6E?authuser=0&hl=en&rclk=1,Bells Pool Service,3,Swimming pool repair service,61434092319,bellspoolservice.com.au,Claimed,-38.3027888,145.0097894,12/11/2023 11:06
https://www.google.ca/maps/place/Beyond+pool+and+property+services/data=!4m7!3m6!1s0x2a32bdcac1edd60f:0x32a3e245ade6b7f0!8m2!3d-32.0400639!4d115.9865072!16s%2Fg%2F11h3ckys28!19sChIJD9btwcq9MioR8LfmrUXiozI?authuser=0&hl=en&rclk=1,Beyond pool and property services,4.7,Swimming pool repair service,61448555211,beyondpoolandproperty.com.au,Claimed,-32.0400639,115.9865072,12/11/2023 11:07
https://www.google.ca/maps/place/Bill+Paton%27s+Pool+Service/data=!4m7!3m6!1s0x6b215f71fc074727:0x4a4476730ccc0db9!8m2!3d-36.1718364!4d147.08237!16s%2Fg%2F1vyxjl2h!19sChIJJ0cH_HFfIWsRuQ3MDHN2REo?authuser=0&hl=en&rclk=1,Bill Paton's Pool Service,,Swimming pool contractor,61418691183,billpatonspoolservice.com,Claimed,-36.1718364,147.08237,12/11/2023 11:08
https://www.google.ca/maps/place/Blu+Pool+Maintenance+%26+Repairs./data=!4m7!3m6!1s0x6b0d556c09aed91f:0x3c1ba8a04b16f73b!8m2!3d-33.762344!4d151.2955908!16s%2Fg%2F1tg5c7mh!19sChIJH9muCWxVDWsRO_cWS6CoGzw?authuser=0&hl=en&rclk=1,Blu Pool Maintenance & Repairs.,,Pool cleaning service,61415391515,blupool.com.au,Claimed,-33.762344,151.2955908,12/11/2023 11:08
https://www.google.ca/maps/place/Blue+Gum+Pool+%26+Spa+Service/data=!4m7!3m6!1s0x2bcd57671f4a06a3:0x339ec9c45239520e!8m2!3d-32.0400639!4d115.9615356!16s%2Fg%2F11qqqmsd_2!19sChIJowZKH2dXzSsRDlI5UsTJnjM?authuser=0&hl=en&rclk=1,Blue Gum Pool & Spa Service,,Pool cleaning service,61408951417,bluegumpools.com,Claimed,-32.0400639,115.9615356,12/11/2023 11:08
https://www.google.ca/maps/place/Blue+Lizard+Pool+%26+Garden+Services/data=!4m7!3m6!1s0x4631fafa7eb6f4a1:0xd31f12c7452489ec!8m2!3d-35.0879302!4d149.3078595!16s%2Fg%2F11s5vjn8nn!19sChIJofS2fvr6MUYR7IkkRccSH9M?authuser=0&hl=en&rclk=1,Blue Lizard Pool & Garden Services,5,Pool cleaning service,61415856576,bluelizardservices.com.au,Claimed,-35.0879302,149.3078595,12/11/2023 11:08
https://www.google.ca/maps/place/Blue+Pools+and+Spas/data=!4m7!3m6!1s0x6ad6679677c4cc05:0x7217374670ab1124!8m2!3d-37.8442466!4d144.9441697!16s%2Fg%2F11h_trr6r_!19sChIJBczEd5Zn1moRJBGrcEY3F3I?authuser=0&hl=en&rclk=1,Blue Pools and Spas,4.8,Swimming pool contractor,61459779942,bluepoolsandspas.com.au,Claimed,-37.8442466,144.9441697,12/11/2023 11:09
https://www.google.ca/maps/place/Bluewater+Pool+%26+Pump+Service/data=!4m7!3m6!1s0x6b1285ec3eb12b17:0x57338bd0518a922f!8m2!3d-33.743034!4d150.693547!16s%2Fg%2F1td65gd4!19sChIJFyuxPuyFEmsRL5KKUdCLM1c?authuser=0&hl=en&rclk=1,Bluewater Pool & Pump Service,4.6,Well drilling contractor,61412273292,,Unclaimed,-33.743034,150.693547,12/11/2023 11:09
https://www.google.ca/maps/place/Blueys+Pool+Service/data=!4m7!3m6!1s0x6b12c7c39c3ce48d:0x44af96e0d794a744!8m2!3d-34.0559527!4d151.1255042!16s%2Fg%2F1tdgp_0_!19sChIJjeQ8nMPHEmsRRKeU1-CWr0Q?authuser=0&hl=en&rclk=1,Blueys Pool Service,1,Swimming pool contractor,61415056275,blueyspoolservice.com.au,Unclaimed,-34.0559527,151.1255042,12/11/2023 11:09
https://www.google.ca/maps/place/Bluezone+Pool+%26+Spa+Services/data=!4m7!3m6!1s0x6ab13de372e42089:0x1ef3fcfcb281db32!8m2!3d-35.1107207!4d138.6198212!16s%2Fg%2F11mqd87ryq!19sChIJiSDkcuM9sWoRMtuBsvz88x4?authuser=0&hl=en&rclk=1,Bluezone Pool & Spa Services,3,Pool cleaning service,61400845551,,Claimed,-35.1107207,138.6198212,12/11/2023 11:09
https://www.google.ca/maps/place/Brindabella+Pools/data=!4m7!3m6!1s0x80ec80ce24de397:0xc79d0c0707d5fee2!8m2!3d-35.2942236!4d149.1550476!16s%2Fg%2F11sczkt556!19sChIJl-NN4gzIDggR4v7VBwcMncc?authuser=0&hl=en&rclk=1,Brindabella Pools,,Swimming pool contractor,61413437127,brindabellapools.com.au,Claimed,-35.2942236,149.1550476,12/11/2023 11:10
https://www.google.ca/maps/place/Campbelltown+Pools+and+Spas/data=!4m7!3m6!1s0x6b13014dc9409fdb:0xe5f7edf6f0be432b!8m2!3d-34.2922499!4d150.6116918!16s%2Fg%2F11q2t2dr6s!19sChIJ259AyU0BE2sRK0O-8Pbt9-U?authuser=0&hl=en&rclk=1,Campbelltown Pools and Spas,5,Swimming pool contractor,61410430364,campbelltownpools.com.au,Claimed,-34.2922499,150.6116918,12/11/2023 11:16
https://www.google.ca/maps/place/Capricorn+Pools+-+Mobile+Pool+Service+-+Gold+Coast/data=!4m7!3m6!1s0x6b90fea2e0bd701d:0xe0ee5c393952e47b!8m2!3d-27.9777925!4d153.36038!16s%2Fg%2F11f0wn79m6!19sChIJHXC94KL-kGsRe-RSOTlc7uA?authuser=0&hl=en&rclk=1,Capricorn Pools - Mobile Pool Service - Gold Coast,5,Swimming pool contractor,61417634397,,Claimed,-27.9777925,153.36038,12/11/2023 11:17
https://www.google.ca/maps/place/Central+Coast+Pools+Service+%26+Installations/data=!4m7!3m6!1s0x43269fe3f078fce5:0xc827ecc3f2d4492e!8m2!3d-33.2247216!4d151.3647582!16s%2Fg%2F11rdbsg_q7!19sChIJ5fx48OOfJkMRLknU8sPsJ8g?authuser=0&hl=en&rclk=1,Central Coast Pools Service & Installations,5,Swimming pool contractor,61423768713,ccpsi.com.au,Claimed,-33.2247216,151.3647582,12/11/2023 11:18
https://www.google.ca/maps/place/Central+Mobile+Pool+Services/data=!4m7!3m6!1s0x6b9383f445fefda9:0x4891678096b35a4!8m2!3d-26.6064825!4d153.0741567!16s%2Fg%2F11lgz26tk5!19sChIJqf3-RfSDk2sRpDVrCXgWiQQ?authuser=0&hl=en&rclk=1,Central Mobile Pool Services,,Pool cleaning service,61423441251,,Claimed,-26.6064825,153.0741567,12/11/2023 11:18
https://www.google.ca/maps/place/Clarity+Pool+Care/data=!4m7!3m6!1s0x6ad66ef38dd698cd:0xf9a1ea928e3fe8b7!8m2!3d-37.9586456!4d145.0235756!16s%2Fg%2F1tg5c7h1!19sChIJzZjWjfNu1moRt-g_jpLqofk?authuser=0&hl=en&rclk=1,Clarity Pool Care,4.4,Swimming pool contractor,61478954270,,Unclaimed,-37.9586456,145.0235756,12/11/2023 11:21
https://www.google.ca/maps/place/Clarity+Pool+Services/data=!4m7!3m6!1s0x6b937604f13a419b:0x2f368f03e4f5fe10!8m2!3d-26.7079226!4d152.8509521!16s%2Fg%2F11gfb3_92g!19sChIJm0E68QR2k2sREP715AOPNi8?authuser=0&hl=en&rclk=1,Clarity Pool Services,4.7,Pool cleaning service,61400976004,facebook.com,Claimed,-26.7079226,152.8509521,12/11/2023 11:21
https://www.google.ca/maps/place/Clean+Flow+Pool+Care/data=!4m7!3m6!1s0x6b0d7d44a0013b65:0x2a09db920a9f9995!8m2!3d-33.5580997!4d150.6874324!16s%2Fg%2F1tsypy7x!19sChIJZTsBoER9DWsRlZmfCpLbCSo?authuser=0&hl=en&rclk=1,Clean Flow Pool Care,5,Swimming pool contractor,61408477103,cleanflowpoolcare.com.au,Claimed,-33.5580997,150.6874324,12/11/2023 11:22
https://www.google.ca/maps/place/Clean+My+Pool+Brisbane/data=!4m7!3m6!1s0x6ad688ced1147b49:0xbd41e2471e2037c6!8m2!3d-37.8926637!4d144.5901905!16s%2Fg%2F11b674hzbg!19sChIJSXsU0c6I1moRxjcgHkfiQb0?authuser=0&hl=en&rclk=1,Clean My Pool Brisbane,5,Pool cleaning service,61416607737,,Claimed,-37.8926637,144.5901905,12/11/2023 11:22
https://www.google.ca/maps/place/Clean+Pool+Sydney/data=!4m7!3m6!1s0x6b12c0bc99edcc41:0x6a7c0d872422a9e1!8m2!3d-34.7939514!4d149.5581251!16s%2Fg%2F11cjj2ttkr!19sChIJQcztmbzAEmsR4akiJIcNfGo?authuser=0&hl=en&rclk=1,Clean Pool Sydney,5,Pool cleaning service,61410187815,cleanpoolsydney.com.au,Claimed,-34.7939514,149.5581251,12/11/2023 11:22
https://www.google.ca/maps/place/Clean+Pools+By+George/data=!4m7!3m6!1s0x6b12b1b1cfa095bd:0x281e5d3cb5c23936!8m2!3d-33.9171649!4d151.223838!16s%2Fg%2F11n13r_8fb!19sChIJvZWgz7GxEmsRNjnCtTxdHig?authuser=0&hl=en&rclk=1,Clean Pools By George,5,Pool cleaning service,61404106611,,Claimed,-33.9171649,151.223838,12/11/2023 11:22
https://www.google.ca/maps/place/Clean+Pools+R+Us+-+Newcastle/data=!4m7!3m6!1s0x6b733dc7dab4a377:0x3efd80403ea124b5!8m2!3d-32.3530363!4d151.3988026!16s%2Fg%2F11cn2lzqz9!19sChIJd6O02sc9c2sRtSShPkCA_T4?authuser=0&hl=en&rclk=1,Clean Pools R Us - Newcastle,5,Pool cleaning service,61400152585,cleanpoolsrus.com.au,Claimed,-32.3530363,151.3988026,12/11/2023 11:22
https://www.google.ca/maps/place/Clean+Pools+R+Us+Castle+Hill/data=!4m7!3m6!1s0x6b12a34d488f197d:0xad269a973d44f8bd!8m2!3d-33.7784153!4d150.9729876!16s%2Fg%2F11q1vs6hvx!19sChIJfRmPSE2jEmsRvfhEPZeaJq0?authuser=0&hl=en&rclk=1,Clean Pools R Us Castle Hill,4.7,Pool cleaning service,61411204444,cleanpoolsrus.com.au,Claimed,-33.7784153,150.9729876,12/11/2023 11:22
https://www.google.ca/maps/place/Clean+Pools+R+Us+Hills/data=!4m7!3m6!1s0x6b12994deb575d19:0x16de241765c2a9ee!8m2!3d-33.7768264!4d150.934893!16s%2Fg%2F11pf4zs43n!19sChIJGV1X602ZEmsR7qnCZRck3hY?authuser=0&hl=en&rclk=1,Clean Pools R Us Hills,5,Pool cleaning service,61499559604,cleanpoolsrus.com.au,Claimed,-33.7768264,150.934893,12/11/2023 11:22
https://www.google.ca/maps/place/Clean+Pools+R+Us+Hunter/data=!4m7!3m6!1s0x6b0ccdf13e48e8a9:0xc2415319f1765ac3!8m2!3d-32.895415!4d151.2710813!16s%2Fg%2F11sh5zbn60!19sChIJqehIPvHNDGsRw1p28RlTQcI?authuser=0&hl=en&rclk=1,Clean Pools R Us Hunter,3.9,Pool cleaning service,61488013330,cleanpoolsrus.com.au,Claimed,-32.895415,151.2710813,12/11/2023 11:22
https://www.google.ca/maps/place/Clean+Pools+R+Us+Inner+West/data=!4m7!3m6!1s0x6b12b1ef7dfeb183:0x6b63c85a577102d8!8m2!3d-33.8843059!4d151.1767932!16s%2Fg%2F11lk9ff7cv!19sChIJg7H-fe-xEmsR2AJxV1rIY2s?authuser=0&hl=en&rclk=1,Clean Pools R Us Inner West,4.5,Pool cleaning service,61404888100,cleanpoolsrus.com.au,Claimed,-33.8843059,151.1767932,12/11/2023 11:23
